wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1198638;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.846;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.154;2017-12-01T15:50:25.619605;22028984;2017-12-01T14:50:27.153;2017-12-01T14:50:39.868;1.5;136
29;1169;1209967;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.868;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.155;2017-12-01T15:50:25.619635;21847232;2017-12-01T14:50:27.154;2017-12-01T14:50:39.890;1.5;136
29;1169;1231722;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.890;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.157;2017-12-01T15:50:25.619662;22024727;2017-12-01T14:50:27.156;2017-12-01T14:50:39.912;1.5;136
29;1169;1196248;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.912;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.159;2017-12-01T15:50:25.619689;22396916;2017-12-01T14:50:27.157;2017-12-01T14:50:39.935;1.5;136
29;1169;1193579;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.935;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.160;2017-12-01T15:50:25.619719;22244053;2017-12-01T14:50:27.159;2017-12-01T14:50:39.957;1.5;136
29;1169;1201705;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.958;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.162;2017-12-01T15:50:25.619746;21980187;2017-12-01T14:50:27.160;2017-12-01T14:50:39.980;1.5;136
29;1169;1208397;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:39.980;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.163;2017-12-01T15:50:25.619776;21937463;2017-12-01T14:50:27.162;2017-12-01T14:50:40.002;1.5;136
29;1169;1187316;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.002;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.165;2017-12-01T15:50:25.619803;21802132;2017-12-01T14:50:27.163;2017-12-01T14:50:40.024;1.5;136
29;1169;1197990;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.024;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.166;2017-12-01T15:50:25.619830;22039883;2017-12-01T14:50:27.165;2017-12-01T14:50:40.046;1.5;136
29;1169;1189710;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.046;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.168;2017-12-01T15:50:25.619860;22141015;2017-12-01T14:50:27.167;2017-12-01T14:50:40.069;1.5;136
29;1169;1196670;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.069;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.169;2017-12-01T15:50:25.619887;22249759;2017-12-01T14:50:27.168;2017-12-01T14:50:40.091;1.5;136
29;1169;1186795;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.091;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.171;2017-12-01T15:50:25.619914;22100047;2017-12-01T14:50:27.170;2017-12-01T14:50:40.114;1.5;136
29;1169;1181283;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.114;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.172;2017-12-01T15:50:25.619944;22151112;2017-12-01T14:50:27.171;2017-12-01T14:50:40.136;1.5;136
29;1169;1205348;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.136;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.174;2017-12-01T15:50:25.619971;21963646;2017-12-01T14:50:27.173;2017-12-01T14:50:40.158;1.5;136
29;1169;1181316;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.159;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.175;2017-12-01T15:50:25.620001;21993287;2017-12-01T14:50:27.174;2017-12-01T14:50:40.181;1.5;136
29;1169;1188814;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.181;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.177;2017-12-01T15:50:25.620028;21753725;2017-12-01T14:50:27.176;2017-12-01T14:50:40.203;1.5;136
29;1169;1179405;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.203;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.178;2017-12-01T15:50:25.620054;21972333;2017-12-01T14:50:27.177;2017-12-01T14:50:40.225;1.5;136
29;1169;1201816;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.225;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.180;2017-12-01T15:50:25.620084;21882628;2017-12-01T14:50:27.179;2017-12-01T14:50:40.247;1.5;136
29;1169;1231314;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.247;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.182;2017-12-01T15:50:25.620111;22290039;2017-12-01T14:50:27.180;2017-12-01T14:50:40.270;1.5;136
29;1169;1208196;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.270;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.183;2017-12-01T15:50:25.620138;22018354;2017-12-01T14:50:27.182;2017-12-01T14:50:40.292;1.5;136
29;1169;1179445;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.292;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.185;2017-12-01T15:50:25.620179;22131110;2017-12-01T14:50:27.183;2017-12-01T14:50:40.314;1.5;136
29;1169;1196643;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.315;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.186;2017-12-01T15:50:25.620207;22042044;2017-12-01T14:50:27.185;2017-12-01T14:50:40.337;1.5;136
29;1169;1177515;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.337;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.188;2017-12-01T15:50:25.620237;22113678;2017-12-01T14:50:27.186;2017-12-01T14:50:40.359;1.5;136
29;1169;1179474;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.359;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.189;2017-12-01T15:50:25.620266;21869798;2017-12-01T14:50:27.188;2017-12-01T14:50:40.381;1.5;136
29;1169;1179651;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.381;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.191;2017-12-01T15:50:25.620293;22104596;2017-12-01T14:50:27.189;2017-12-01T14:50:40.404;1.5;136
29;1169;1178003;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.404;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.192;2017-12-01T15:50:25.620324;21869172;2017-12-01T14:50:27.191;2017-12-01T14:50:40.426;1.5;136
29;1169;1208906;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.426;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.194;2017-12-01T15:50:25.620352;22216693;2017-12-01T14:50:27.192;2017-12-01T14:50:40.448;1.5;136
29;1169;1183893;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.449;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.195;2017-12-01T15:50:25.620380;22114944;2017-12-01T14:50:27.194;2017-12-01T14:50:40.471;1.5;136
29;1169;1180340;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.471;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.197;2017-12-01T15:50:25.620412;21844815;2017-12-01T14:50:27.196;2017-12-01T14:50:40.493;1.5;136
29;1169;1196967;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.493;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.198;2017-12-01T15:50:25.620440;22077247;2017-12-01T14:50:27.197;2017-12-01T14:50:40.515;1.5;136
29;1169;1176592;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.515;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.200;2017-12-01T15:50:25.620470;22169181;2017-12-01T14:50:27.199;2017-12-01T14:50:40.538;1.5;136
29;1169;1207792;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.538;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.201;2017-12-01T15:50:25.620499;21829426;2017-12-01T14:50:27.200;2017-12-01T14:50:40.560;1.5;136
29;1169;1183580;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.560;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.203;2017-12-01T15:50:25.620558;22007203;2017-12-01T14:50:27.202;2017-12-01T14:50:40.582;1.5;136
29;1169;1193125;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.582;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.204;2017-12-01T15:50:25.620625;22251727;2017-12-01T14:50:27.203;2017-12-01T14:50:40.605;1.5;136
29;1169;1236959;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.605;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.206;2017-12-01T15:50:25.620673;22140311;2017-12-01T14:50:27.205;2017-12-01T14:50:40.627;1.5;136
29;1169;1215316;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.627;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.208;2017-12-01T15:50:25.620719;22308772;2017-12-01T14:50:27.206;2017-12-01T14:50:40.650;1.5;136
29;1169;1178464;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.650;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.209;2017-12-01T15:50:25.620764;22252822;2017-12-01T14:50:27.208;2017-12-01T14:50:40.672;1.5;136
29;1169;1191530;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.672;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.211;2017-12-01T15:50:25.620808;22286320;2017-12-01T14:50:27.209;2017-12-01T14:50:40.695;1.5;136
29;1169;1181623;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.695;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.212;2017-12-01T15:50:25.620853;22099947;2017-12-01T14:50:27.211;2017-12-01T14:50:40.717;1.5;136
29;1169;1200568;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.717;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.214;2017-12-01T15:50:25.620897;21990109;2017-12-01T14:50:27.212;2017-12-01T14:50:40.740;1.5;136
29;1169;1181868;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.740;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.215;2017-12-01T15:50:25.620941;21966626;2017-12-01T14:50:27.214;2017-12-01T14:50:40.762;1.5;136
29;1169;1182330;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.762;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.217;2017-12-01T15:50:25.620986;21893598;2017-12-01T14:50:27.215;2017-12-01T14:50:40.784;1.5;136
29;1169;1221454;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.784;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.218;2017-12-01T15:50:25.621030;22314397;2017-12-01T14:50:27.217;2017-12-01T14:50:40.807;1.5;136
29;1169;1184271;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.807;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.220;2017-12-01T15:50:25.621075;21985770;2017-12-01T14:50:27.219;2017-12-01T14:50:40.829;1.5;136
29;1169;1210222;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.829;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.221;2017-12-01T15:50:25.621119;22239541;2017-12-01T14:50:27.220;2017-12-01T14:50:40.851;1.5;136
29;1169;1179424;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.851;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.223;2017-12-01T15:50:25.621163;22108299;2017-12-01T14:50:27.222;2017-12-01T14:50:40.874;1.5;136
29;1169;1186733;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.874;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.224;2017-12-01T15:50:25.621208;22249229;2017-12-01T14:50:27.223;2017-12-01T14:50:40.896;1.5;136
29;1169;1200898;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.896;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.226;2017-12-01T15:50:25.621252;22156775;2017-12-01T14:50:27.225;2017-12-01T14:50:40.919;1.5;136
29;1169;1181958;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.919;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.227;2017-12-01T15:50:25.621296;22377831;2017-12-01T14:50:27.226;2017-12-01T14:50:40.941;1.5;136
29;1169;1187254;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.942;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.229;2017-12-01T15:50:25.621340;22095687;2017-12-01T14:50:27.228;2017-12-01T14:50:40.964;1.5;136
29;1169;1219331;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.964;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.230;2017-12-01T15:50:25.621385;22250404;2017-12-01T14:50:27.229;2017-12-01T14:50:40.986;1.5;136
29;1169;1237651;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:40.986;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.232;2017-12-01T15:50:25.621429;22109427;2017-12-01T14:50:27.231;2017-12-01T14:50:41.009;1.5;136
29;1169;1192649;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.009;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.234;2017-12-01T15:50:25.621473;22196580;2017-12-01T14:50:27.232;2017-12-01T14:50:41.031;1.5;136
29;1169;1191297;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.031;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.235;2017-12-01T15:50:25.621517;22391806;2017-12-01T14:50:27.234;2017-12-01T14:50:41.054;1.5;136
29;1169;1187288;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.054;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.237;2017-12-01T15:50:25.621561;22135599;2017-12-01T14:50:27.235;2017-12-01T14:50:41.076;1.5;136
29;1169;1202260;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.076;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.238;2017-12-01T15:50:25.621605;22211404;2017-12-01T14:50:27.237;2017-12-01T14:50:41.099;1.5;136
